InicioPeriodo;FimPeriodo;codigoSegmento;Segmento;codigoModalidade;Modalidade;Posicao;InstituicaoFinanceira;TaxaJurosAoMes;TaxaJurosAoAno;cnpj8
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;26;BCO C6 S.A.;2.07;27.92;31872495
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;27;ITAÚ UNIBANCO HOLDING S.A.;2.1;28.25;60872504
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;28;AYMORÉ CFI S.A.;2.1;28.32;07707650
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;29;BCO BRASILEIRO DE CRÉDITO S.A.;2.1;28.34;01852137
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;30;BCO DO BRASIL S.A.;2.17;29.33;00000000
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;31;BANCO BTG PACTUAL S.A.;2.21;30.04;30306294
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;32;BCO VOTORANTIM S.A.;2.27;30.92;59588111
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;33;PORTOSEG S.A. CFI;2.32;31.63;04862600
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;34;BCO DIGIMAIS S.A.;2.51;34.72;92874270
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;35;BCO HONDA S.A.;2.55;35.3;03634220
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;36;BCO YAMAHA MOTOR S.A.;2.59;35.96;10371492
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;37;SIMPALA S.A. CFI;3.0;42.59;34991938
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;38;FINAMAX S.A. CFI;3.08;43.83;00411939
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;39;BANCO PAN;3.09;44.1;59285411
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;40;BCO DAYCOVAL S.A;3.13;44.78;62232889
2025-05-05;2025-05-09;1;Pessoa Física;401101;Aquisição de veículos - Pré-fixado;41;OMNI SA CFI;3.51;51.26;92228410
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;1;BANCOSEGURO S.A.;1.27;16.33;10264663
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;2;BCO MUFG BRASIL S.A.;1.34;17.36;60498557
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;3;BCO XP S.A.;1.6;21.05;33264668
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;4;BANCO INBURSA;1.64;21.52;04866275
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;5;BCO DO NORDESTE DO BRASIL S.A.;1.77;23.46;07237373
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;6;BCO BS2 S.A.;2.0;26.78;71027866
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;7;BCO TRIANGULO S.A.;2.08;27.95;17351180
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;8;BCO BRADESCO S.A.;2.15;29.1;60746948
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;9;BANCO TOPÁZIO S.A.;2.16;29.22;07679404
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;10;BCO DAYCOVAL S.A;2.21;29.97;62232889
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;11;ITAÚ UNIBANCO S.A.;2.38;32.63;60701190
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;12;BCO SAFRA S.A.;2.38;32.63;58160789
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;13;BANCO BTG PACTUAL S.A.;2.43;33.37;30306294
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;14;BCO GUANABARA S.A.;2.59;35.84;31880826
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;15;PLANTAE CFI;2.62;36.41;35551187
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;16;STARA FINANCEIRA S.A. - CFI;2.7;37.64;17359351
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;17;BCO BANESTES S.A.;2.71;37.8;28127603
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;18;BCO DO EST. DE SE S.A.;2.73;38.11;13009717
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;19;AGORACRED S/A SCFI;2.85;40.06;36321990
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;20;QISTA S.A. CFI;2.88;40.63;36583700
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;21;BCO DA AMAZONIA S.A.;2.89;40.67;04902979
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;22;PORTOSEG S.A. CFI;2.98;42.23;04862600
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;23;BCO HONDA S.A.;3.04;43.27;03634220
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;24;CAIXA ECONOMICA FEDERAL;3.15;45.05;00360305
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;25;BCO DO BRASIL S.A.;3.26;46.93;00000000
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;26;BCO SANTANDER (BRASIL) S.A.;3.27;47.2;90400888
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;27;COBUCCIO S.A. SCFI;3.39;49.23;36947229
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;28;BANCO INTER;3.45;50.26;00416968
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;29;BCO RNX S.A.;3.69;54.4;80271455
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;30;BCO DO ESTADO DO RS S.A.;4.05;61.01;92702067
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;31;CORA SCFI;4.49;69.46;37880206
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;32;BCO C6 S.A.;5.15;82.65;31872495
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;33;NU FINANCEIRA S.A. CFI;5.65;93.4;30680829
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;34;SCFI EFÍ S.A.;6.31;108.46;37229413
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;35;MERCADO CRÉDITO SCFI S.A.;9.57;199.47;37679449
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;36;CLOUDWALK FINANCEIRA S.A. CFI;12.62;316.22;05503849
2025-05-05;2025-05-09;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;37;BCO AFINZ S.A. - BM;13.59;361.57;04814563
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;1;BCO SAFRA S.A.;0.63;7.87;58160789
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;2;CAIXA ECONOMICA FEDERAL;1.39;17.95;00360305
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;3;BCO LUSO BRASILEIRO S.A.;1.43;18.55;59118133
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;4;BCO DO BRASIL S.A.;1.47;19.2;00000000
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;5;BCO MIZUHO S.A.;1.52;19.79;61088183
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;6;BCO DO ESTADO DO RS S.A.;1.55;20.26;92702067
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;7;BCO BNP PARIBAS BRASIL S A;1.61;21.1;01522368
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;8;ITAÚ UNIBANCO S.A.;1.83;24.25;60701190
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO DAYCOVAL S.A;1.88;25.09;62232889
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;10;BANCO ORIGINAL;1.93;25.82;92894922
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;11;BCO DA AMAZONIA S.A.;1.98;26.49;04902979
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;12;BCO BS2 S.A.;2.13;28.81;71027866
2025-05-05;2025-05-09;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;13;BANCO SEMEAR;2.62;36.43;00795423
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;1;BCO C6 S.A.;1.16;14.81;31872495
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;2;BCO MERCANTIL DO BRASIL S.A.;1.17;15.02;17184037
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;3;BCO BNP PARIBAS BRASIL S A;1.28;16.49;01522368
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;4;BCO XP S.A.;1.42;18.44;33264668
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;5;BCO CATERPILLAR S.A.;1.49;19.49;02658435
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;6;BCO TRIANGULO S.A.;1.7;22.41;17351180
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;7;BCO DO NORDESTE DO BRASIL S.A.;1.78;23.59;07237373
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;8;BCO SAFRA S.A.;1.79;23.65;58160789
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;9;BCO DAYCOVAL S.A;1.83;24.36;62232889
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;10;BCO BS2 S.A.;1.9;25.37;71027866
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;11;BANCO RANDON S.A.;1.91;25.47;11476673
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;12;CAIXA ECONOMICA FEDERAL;1.92;25.68;00360305
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;13;NOVO BCO CONTINENTAL S.A. - BM;1.93;25.78;74828799
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;14;BANCO TOPÁZIO S.A.;1.95;26.12;07679404
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;15;ITAÚ UNIBANCO S.A.;1.97;26.34;60701190
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;16;BCO INDUSTRIAL DO BRASIL S.A.;1.98;26.46;31895683
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;17;BCO GUANABARA S.A.;1.98;26.55;31880826
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;18;BANCO INTER;1.98;26.56;00416968
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;19;BCO BRADESCO S.A.;2.0;26.78;60746948
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;20;BCO DES. DE MG S.A.;2.01;26.97;38486817
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;21;BANCO ORIGINAL;2.07;27.87;92894922
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;22;BCO FIBRA S.A.;2.13;28.8;58616418
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;23;BCO INDUSCRED DE INVESTIM. S/A;2.18;29.51;33588252
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;24;BRB - BCO DE BRASILIA S.A.;2.2;29.77;00000208
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;25;BCO BANESTES S.A.;2.22;30.19;28127603
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;26;BCO DO ESTADO DO RS S.A.;2.34;31.96;92702067
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;27;BCO DO BRASIL S.A.;2.35;32.07;00000000
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;28;QISTA S.A. CFI;2.39;32.77;36583700
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;29;PORTOSEG S.A. CFI;2.45;33.75;04862600
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;30;BCO RNX S.A.;2.47;34.05;80271455
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;31;BCO DO EST. DE SE S.A.;2.49;34.31;13009717
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;32;VIA CERTA FINANCIADORA S.A. - CFI;2.55;35.26;05192316
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;33;BCO VOTORANTIM S.A.;2.55;35.3;59588111
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;34;BCO SANTANDER (BRASIL) S.A.;2.55;35.34;90400888
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;35;BCO DA AMAZONIA S.A.;2.63;36.53;04902979
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;36;MERCADO CRÉDITO SCFI S.A.;2.9;40.98;37679449
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;37;OMNI SA CFI;2.95;41.78;92228410
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;38;GAZINCRED S.A. SCFI;2.98;42.27;11760553
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;39;RPW S.A. SCFI;3.08;43.83;06249129
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;40;BANCO BTG PACTUAL S.A.;3.93;58.76;30306294
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;41;CORA SCFI;4.46;68.9;37880206
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;42;NU FINANCEIRA S.A. CFI;4.68;73.06;30680829
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;43;SCFI EFÍ S.A.;5.46;89.32;37229413
2025-05-05;2025-05-09;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;44;COBUCCIO S.A. SCFI;5.52;90.65;36947229
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;1;BCO SAFRA S.A.;0.44;5.45;58160789
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;2;STONE CFI S.A.;1.16;14.9;53505601
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;3;BCO LUSO BRASILEIRO S.A.;1.2;15.35;59118133
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;4;BCO SANTANDER (BRASIL) S.A.;1.22;15.65;90400888
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;5;BCO DO ESTADO DO RS S.A.;1.27;16.28;92702067
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;6;BCO XP S.A.;1.27;16.36;33264668
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;7;BANCO BTG PACTUAL S.A.;1.3;16.78;30306294
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;8;BCO DES. DE MG S.A.;1.32;16.99;38486817
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO BRADESCO S.A.;1.38;17.82;60746948
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;10;BCO BANESTES S.A.;1.39;17.97;28127603
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;11;ITAÚ UNIBANCO S.A.;1.4;18.15;60701190
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;12;CAIXA ECONOMICA FEDERAL;1.4;18.19;00360305
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;13;BCO ABC BRASIL S.A.;1.52;19.91;28195667
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;14;BANCO GENIAL;1.58;20.68;45246410
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;15;BCO BS2 S.A.;1.62;21.26;71027866
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;16;BANCO ORIGINAL;1.65;21.63;92894922
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;17;BCO DO BRASIL S.A.;1.67;21.93;00000000
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;18;BCO RENDIMENTO S.A.;1.75;23.15;68900810
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;19;BCO DAYCOVAL S.A;1.86;24.69;62232889
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;20;BCO DA AMAZONIA S.A.;2.06;27.69;04902979
2025-05-05;2025-05-09;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;21;BCO DO EST. DE SE S.A.;2.86;40.27;13009717
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;1;PARANA BCO S.A.;2.49;34.35;14388334
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;2;FACTA S.A. CFI;2.55;35.3;15581638
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;3;BCO MERCANTIL DO BRASIL S.A.;2.71;37.76;17184037
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;4;BCO DAYCOVAL S.A;3.62;53.17;62232889
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;5;BANCO GENIAL;3.62;53.3;45246410
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;6;BCO BMG S.A.;3.7;54.72;61186680
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;7;BCO AGIBANK S.A.;3.93;58.87;10664513
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;8;BCO BNP PARIBAS BRASIL S A;4.12;62.27;01522368
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;9;PICPAY BANK - BANCO MÚLTIPLO S.A;4.33;66.32;09516419
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;10;DM SA CFI;5.21;83.87;91669747
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;11;HS FINANCEIRA;5.46;89.17;07512441
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;12;BANCO PAN;5.48;89.77;59285411
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;13;BCO C6 S.A.;5.61;92.45;31872495
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;14;KREDILIG S.A. - CFI;5.75;95.52;06040559
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;15;BANCO BTG PACTUAL S.A.;5.91;99.13;30306294
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;16;BRB - BCO DE BRASILIA S.A.;6.11;103.62;00000208
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;17;BANCO BARI S.A.;6.29;107.85;00556603
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;18;BCO BRADESCO S.A.;6.42;110.89;60746948
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;19;VIA CERTA FINANCIADORA S.A. - CFI;6.81;120.37;05192316
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;20;BANCO BRADESCARD;7.09;127.39;04184779
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;21;SCFI EFÍ S.A.;7.09;127.42;37229413
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;22;BCO DO NORDESTE DO BRASIL S.A.;7.25;131.74;07237373
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;23;BANCO INTER;7.79;145.9;00416968
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;24;BCO RENDIMENTO S.A.;8.14;155.68;68900810
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;25;NU FINANCEIRA S.A. CFI;8.45;164.66;30680829
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;26;PORTOSEG S.A. CFI;8.51;166.54;04862600
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;27;GOLCRED S/A - CFI;8.52;166.65;07631026
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;28;CAIXA ECONOMICA FEDERAL;8.64;170.33;00360305
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;29;MERCADO CRÉDITO SCFI S.A.;8.77;174.34;37679449
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;30;BCO DO BRASIL S.A.;8.98;180.59;00000000
2025-05-05;2025-05-09;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;31;BCO CSF S.A.;8.99;180.85;08357240
